Promedio horarios de so2Promedio horarios de so2
Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,LVI,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-09-2024,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-09-2024,2,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-09-2024,3,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,
01-09-2024,4,nr,1,nr,nr,nr,nr,2,0,2,nr,2,1,nr,1,0,1,1,nr,nr,nr,nr,nr,nr,nr,nr,1,1,nr,2,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0,0,nr,1,nr,nr,nr,1,
01-09-2024,5,nr,1,nr,nr,nr,nr,2,0,1,nr,1,1,nr,1,0,1,1,nr,nr,nr,nr,nr,nr,nr,nr,1,1,nr,1,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,0,nr,1,nr,nr,nr,1,
01-09-2024,6,nr,1,nr,nr,nr,nr,2,0,1,nr,1,1,nr,0,0,1,0,nr,nr,nr,nr,nr,nr,nr,nr,1,1,nr,1,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,0,nr,0,nr,nr,nr,1,
01-09-2024,7,nr,1,nr,nr,nr,nr,2,0,1,nr,1,1,nr,1,0,1,1,nr,nr,nr,nr,nr,nr,nr,nr,1,1,nr,2,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,0,0,nr,1,nr,nr,nr,1,
01-09-2024,8,nr,1,nr,nr,nr,nr,3,0,1,nr,1,2,nr,0,0,1,1,nr,nr,nr,nr,nr,nr,nr,nr,2,1,nr,2,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,0,nr,1,nr,nr,nr,1,
01-09-2024,9,nr,1,nr,nr,nr,nr,3,0,1,nr,1,2,nr,0,0,1,2,nr,nr,nr,nr,nr,nr,nr,nr,3,2,nr,2,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,2,0,nr,1,nr,nr,nr,3,
01-09-2024,10,nr,1,nr,nr,nr,nr,3,0,1,nr,1,1,nr,0,0,1,2,nr,nr,nr,nr,nr,nr,nr,nr,2,1,nr,2,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,0,nr,1,nr,nr,nr,3,
01-09-2024,11,nr,1,nr,nr,nr,nr,3,0,1,nr,1,1,nr,0,0,1,1,nr,nr,nr,nr,nr,nr,nr,nr,1,1,nr,1,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,0,nr,1,nr,nr,nr,2,
01-09-2024,12,nr,1,nr,nr,nr,nr,2,0,1,nr,1,1,nr,0,0,1,1,nr,nr,nr,nr,nr,nr,nr,nr,1,1,nr,1,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,0,nr,1,nr,nr,nr,2,
01-09-2024,13,nr,1,nr,nr,nr,nr,2,0,1,nr,1,1,nr,1,0,1,1,nr,nr,nr,nr,nr,nr,nr,nr,1,2,nr,1,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,0,nr,0,nr,nr,nr,1,
01-09-2024,14,nr,1,nr,nr,nr,nr,2,0,2,nr,1,1,nr,1,0,2,1,nr,nr,nr,nr,nr,nr,nr,nr,1,2,nr,1,0,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,0,nr,0,nr,nr,nr,1,
